# country	date	holiday
PL	2022-11-11	holiday
PL	2022-12-25	holiday
PL	2022-12-26	holiday
PL	2023-01-01	holiday
PL	2023-01-06	holiday
PL	2023-04-10	holiday
PL	2023-05-01	holiday
PL	2023-05-03	holiday
PL	2023-06-08	holiday
PL	2023-08-15	holiday
PL	2023-11-01	holiday
PL	2023-11-11	holiday
PL	2023-12-25	holiday
PL	2023-12-26	holiday
PL	2024-01-01	holiday
PL	2024-01-06	holiday
PL	2024-04-01	holiday
PL	2024-05-01	holiday
PL	2024-05-03	holiday
PL	2024-05-30	holiday
PL	2024-08-15	holiday
PL	2024-11-01	holiday
PL	2024-11-11	holiday
PL	2024-12-25	holiday
PL	2024-12-26	holiday
PL	2025-01-01	holiday
PL	2025-01-06	holiday
PL	2025-04-21	holiday
PL	2025-05-01	holiday
PL	2025-05-03	holiday
PL	2025-06-19	holiday
PL	2025-08-15	holiday
PL	2025-11-01	holiday
PL	2025-11-11	holiday
PL	2025-12-25	holiday
PL	2025-12-26	holiday
PL	2026-01-01	holiday
PL	2026-01-06	holiday
PL	2026-04-06	holiday
PL	2026-05-01	holiday
PL	2026-05-03	holiday
PL	2026-06-04	holiday
PL	2026-08-15	holiday
PL	2026-11-01	holiday
PL	2026-11-11	holiday
PL	2026-12-25	holiday
PL	2026-12-26	holiday
PL	2027-01-01	holiday
PL	2027-01-06	holiday
PL	2027-03-29	holiday
PL	2027-05-01	holiday
PL	2027-05-03	holiday
PL	2027-05-27	holiday
PL	2027-08-15	holiday
PL	2027-11-01	holiday
PL	2027-11-11	holiday
PL	2027-12-25	holiday
PL	2027-12-26	holiday
PL	2028-01-01	holiday
PL	2028-01-06	holiday
PL	2028-04-17	holiday
PL	2028-05-01	holiday
PL	2028-05-03	holiday
PL	2028-06-15	holiday
PL	2028-08-15	holiday
PL	2028-11-01	holiday
PL	2028-11-11	holiday
PL	2028-12-25	holiday
PL	2028-12-26	holiday
PL	2029-01-01	holiday
PL	2029-01-06	holiday
PL	2029-04-02	holiday
PL	2029-05-01	holiday
PL	2029-05-03	holiday
PL	2029-05-31	holiday
PL	2029-08-15	holiday
PL	2029-11-01	holiday
PL	2029-11-11	holiday
PL	2029-12-25	holiday
PL	2029-12-26	holiday
PL	2030-01-01	holiday
PL	2030-01-06	holiday
PL	2030-04-22	holiday
PL	2030-05-01	holiday
PL	2030-05-03	holiday
PL	2030-06-20	holiday
PL	2030-08-15	holiday
PL	2030-11-01	holiday
PL	2030-11-11	holiday
PL	2030-12-25	holiday
PL	2030-12-26	holiday
PL	2031-01-01	holiday
PL	2031-01-06	holiday
PL	2031-04-14	holiday
PL	2031-05-01	holiday
PL	2031-05-03	holiday
PL	2031-06-12	holiday
PL	2031-08-15	holiday
PL	2031-11-01	holiday
PL	2031-11-11	holiday
PL	2031-12-25	holiday
PL	2031-12-26	holiday
PL	2032-01-01	holiday
PL	2032-01-06	holiday
PL	2032-03-29	holiday
PL	2032-05-01	holiday
PL	2032-05-03	holiday
PL	2032-05-27	holiday
PL	2032-08-15	holiday
PL	2032-11-01	holiday
PL	2032-11-11	holiday
PL	2032-12-25	holiday
PL	2032-12-26	holiday
PL	2033-01-01	holiday
PL	2033-01-06	holiday
PL	2033-04-18	holiday
PL	2033-05-01	holiday
PL	2033-05-03	holiday
PL	2033-06-16	holiday
PL	2033-08-15	holiday
PL	2033-11-01	holiday
PL	2033-11-11	holiday
PL	2033-12-25	holiday
PL	2033-12-26	holiday
PL	2034-01-01	holiday
PL	2034-01-06	holiday
PL	2034-04-10	holiday
PL	2034-05-01	holiday
PL	2034-05-03	holiday
PL	2034-06-08	holiday
PL	2034-08-15	holiday
PL	2034-11-01	holiday
PL	2034-11-11	holiday
PL	2034-12-25	holiday
PL	2034-12-26	holiday
PL	2035-01-01	holiday
PL	2035-01-06	holiday
PL	2035-03-26	holiday
PL	2035-05-01	holiday
PL	2035-05-03	holiday
PL	2035-05-24	holiday
PL	2035-08-15	holiday
PL	2035-11-01	holiday
PL	2035-11-11	holiday
PL	2035-12-25	holiday
PL	2035-12-26	holiday
PT	2019-01-01	holiday
PT	2019-04-19	holiday
PT	2019-04-25	holiday
PT	2019-05-01	holiday
PT	2019-06-20	holiday
PT	2019-06-10	holiday
PT	2019-08-15	holiday
PT	2019-10-05	holiday
PT	2019-11-01	holiday
PT	2019-12-01	holiday
PT	2019-12-08	holiday
PT	2019-12-25	holiday
PT	2020-01-01	holiday
PT	2020-04-10	holiday
PT	2020-04-25	holiday
PT	2020-05-01	holiday
PT	2020-06-11	holiday
PT	2020-06-10	holiday
PT	2020-08-15	holiday
PT	2020-10-05	holiday
PT	2020-11-01	holiday
PT	2020-12-01	holiday
PT	2020-12-08	holiday
PT	2020-12-25	holiday
PT	2021-01-01	holiday
PT	2021-04-02	holiday
PT	2021-04-25	holiday
PT	2021-05-01	holiday
PT	2021-06-03	holiday
PT	2021-06-10	holiday
PT	2021-08-15	holiday
PT	2021-10-05	holiday
PT	2021-11-01	holiday
PT	2021-12-01	holiday
PT	2021-12-08	holiday
PT	2021-12-25	holiday
PT	2022-01-01	holiday
PT	2022-04-15	holiday
PT	2022-04-25	holiday
PT	2022-05-01	holiday
PT	2022-06-16	holiday
PT	2022-06-10	holiday
PT	2022-08-15	holiday
PT	2022-10-05	holiday
PT	2022-11-01	holiday
PT	2022-12-01	holiday
PT	2022-12-08	holiday
PT	2022-12-25	holiday
PT	2023-01-01	holiday
PT	2023-04-07	holiday
PT	2023-04-25	holiday
PT	2023-05-01	holiday
PT	2023-06-08	holiday
PT	2023-06-10	holiday
PT	2023-08-15	holiday
PT	2023-10-05	holiday
PT	2023-11-01	holiday
PT	2023-12-01	holiday
PT	2023-12-08	holiday
PT	2023-12-25	holiday
PT	2024-01-01	holiday
PT	2024-03-29	holiday
PT	2024-04-25	holiday
PT	2024-05-01	holiday
PT	2024-05-30	holiday
PT	2024-06-10	holiday
PT	2024-08-15	holiday
PT	2024-10-05	holiday
PT	2024-11-01	holiday
PT	2024-12-01	holiday
PT	2024-12-08	holiday
PT	2024-12-25	holiday
PT	2025-01-01	holiday
PT	2025-04-18	holiday
PT	2025-04-25	holiday
PT	2025-05-01	holiday
PT	2025-06-19	holiday
PT	2025-06-10	holiday
PT	2025-08-15	holiday
PT	2025-10-05	holiday
PT	2025-11-01	holiday
PT	2025-12-01	holiday
PT	2025-12-08	holiday
PT	2025-12-25	holiday
PT	2026-01-01	holiday
PT	2026-04-03	holiday
PT	2026-04-25	holiday
PT	2026-05-01	holiday
PT	2026-06-04	holiday
PT	2026-06-10	holiday
PT	2026-08-15	holiday
PT	2026-10-05	holiday
PT	2026-11-01	holiday
PT	2026-12-01	holiday
PT	2026-12-08	holiday
PT	2026-12-25	holiday
PT	2027-01-01	holiday
PT	2027-03-26	holiday
PT	2027-04-25	holiday
PT	2027-05-01	holiday
PT	2027-05-27	holiday
PT	2027-06-10	holiday
PT	2027-08-15	holiday
PT	2027-10-05	holiday
PT	2027-11-01	holiday
PT	2027-12-01	holiday
PT	2027-12-08	holiday
PT	2027-12-25	holiday
PT	2028-01-01	holiday
PT	2028-04-14	holiday
PT	2028-04-25	holiday
PT	2028-05-01	holiday
PT	2028-06-15	holiday
PT	2028-06-10	holiday
PT	2028-08-15	holiday
PT	2028-10-05	holiday
PT	2028-11-01	holiday
PT	2028-12-01	holiday
PT	2028-12-08	holiday
PT	2028-12-25	holiday
PT	2029-01-01	holiday
PT	2029-03-30	holiday
PT	2029-04-25	holiday
PT	2029-05-01	holiday
PT	2029-05-31	holiday
PT	2029-06-10	holiday
PT	2029-08-15	holiday
PT	2029-10-05	holiday
PT	2029-11-01	holiday
PT	2029-12-01	holiday
PT	2029-12-08	holiday
PT	2029-12-25	holiday
PT	2030-01-01	holiday
PT	2030-04-19	holiday
PT	2030-04-25	holiday
PT	2030-05-01	holiday
PT	2030-06-20	holiday
PT	2030-06-10	holiday
PT	2030-08-15	holiday
PT	2030-10-05	holiday
PT	2030-11-01	holiday
PT	2030-12-01	holiday
PT	2030-12-08	holiday
PT	2030-12-25	holiday
PT	2031-01-01	holiday
PT	2031-04-11	holiday
PT	2031-04-25	holiday
PT	2031-05-01	holiday
PT	2031-06-12	holiday
PT	2031-06-10	holiday
PT	2031-08-15	holiday
PT	2031-10-05	holiday
PT	2031-11-01	holiday
PT	2031-12-01	holiday
PT	2031-12-08	holiday
PT	2031-12-25	holiday
PT	2032-01-01	holiday
PT	2032-03-26	holiday
PT	2032-04-25	holiday
PT	2032-05-01	holiday
PT	2032-05-27	holiday
PT	2032-06-10	holiday
PT	2032-08-15	holiday
PT	2032-10-05	holiday
PT	2032-11-01	holiday
PT	2032-12-01	holiday
PT	2032-12-08	holiday
PT	2032-12-25	holiday
PT	2033-01-01	holiday
PT	2033-04-15	holiday
PT	2033-04-25	holiday
PT	2033-05-01	holiday
PT	2033-06-16	holiday
PT	2033-06-10	holiday
PT	2033-08-15	holiday
PT	2033-10-05	holiday
PT	2033-11-01	holiday
PT	2033-12-01	holiday
PT	2033-12-08	holiday
PT	2033-12-25	holiday
PT	2034-01-01	holiday
PT	2034-04-07	holiday
PT	2034-04-25	holiday
PT	2034-05-01	holiday
PT	2034-06-08	holiday
PT	2034-06-10	holiday
PT	2034-08-15	holiday
PT	2034-10-05	holiday
PT	2034-11-01	holiday
PT	2034-12-01	holiday
PT	2034-12-08	holiday
PT	2034-12-25	holiday
PT	2035-01-01	holiday
PT	2035-03-23	holiday
PT	2035-04-25	holiday
PT	2035-05-01	holiday
PT	2035-05-24	holiday
PT	2035-06-10	holiday
PT	2035-08-15	holiday
PT	2035-10-05	holiday
PT	2035-11-01	holiday
PT	2035-12-01	holiday
PT	2035-12-08	holiday
PT	2035-12-25	holiday
RU	2019-01-01	holiday
RU	2019-01-02	holiday
RU	2019-01-03	holiday
RU	2019-01-04	holiday
RU	2019-01-05	holiday
RU	2019-01-06	holiday
RU	2019-01-07	holiday
RU	2019-01-08	holiday
RU	2019-02-23	holiday
RU	2019-03-08	holiday
RU	2019-05-01	holiday
RU	2019-05-09	holiday
RU	2019-06-12	holiday
RU	2019-11-04	holiday
RU	2020-01-01	holiday
RU	2020-01-02	holiday
RU	2020-01-03	holiday
RU	2020-01-04	holiday
RU	2020-01-05	holiday
RU	2020-01-06	holiday
RU	2020-01-07	holiday
RU	2020-01-08	holiday
RU	2020-02-23	holiday
RU	2020-03-08	holiday
RU	2020-05-01	holiday
RU	2020-05-09	holiday
RU	2020-06-12	holiday
RU	2020-11-04	holiday
RU	2021-01-01	holiday
RU	2021-01-02	holiday
RU	2021-01-03	holiday
RU	2021-01-04	holiday
RU	2021-01-05	holiday
RU	2021-01-06	holiday
RU	2021-01-07	holiday
RU	2021-01-08	holiday
RU	2021-02-23	holiday
RU	2021-03-08	holiday
RU	2021-05-01	holiday
RU	2021-05-09	holiday
RU	2021-06-12	holiday
RU	2021-11-04	holiday
RU	2022-01-01	holiday
RU	2022-01-02	holiday
RU	2022-01-03	holiday
RU	2022-01-04	holiday
RU	2022-01-05	holiday
RU	2022-01-06	holiday
RU	2022-01-07	holiday
RU	2022-01-08	holiday
RU	2022-02-23	holiday
RU	2022-03-08	holiday
RU	2022-05-01	holiday
RU	2022-05-09	holiday
RU	2022-06-12	holiday
RU	2022-11-04	holiday
RU	2023-01-01	holiday
RU	2023-01-02	holiday
RU	2023-01-03	holiday
RU	2023-01-04	holiday
RU	2023-01-05	holiday
RU	2023-01-06	holiday
RU	2023-01-07	holiday
RU	2023-01-08	holiday
RU	2023-02-23	holiday
RU	2023-03-08	holiday
RU	2023-05-01	holiday
RU	2023-05-09	holiday
RU	2023-06-12	holiday
RU	2023-11-04	holiday
RU	2024-01-01	holiday
RU	2024-01-02	holiday
RU	2024-01-03	holiday
RU	2024-01-04	holiday
RU	2024-01-05	holiday
RU	2024-01-06	holiday
RU	2024-01-07	holiday
RU	2024-01-08	holiday
RU	2024-02-23	holiday
RU	2024-03-08	holiday
RU	2024-05-01	holiday
RU	2024-05-09	holiday
RU	2024-06-12	holiday
RU	2024-11-04	holiday
RU	2025-01-01	holiday
RU	2025-01-02	holiday
RU	2025-01-03	holiday
RU	2025-01-04	holiday
RU	2025-01-05	holiday
RU	2025-01-06	holiday
RU	2025-01-07	holiday
RU	2025-01-08	holiday
RU	2025-02-23	holiday
RU	2025-03-08	holiday
RU	2025-05-01	holiday
RU	2025-05-09	holiday
RU	2025-06-12	holiday
RU	2025-11-04	holiday
RU	2026-01-01	holiday
RU	2026-01-02	holiday
RU	2026-01-03	holiday
RU	2026-01-04	holiday
RU	2026-01-05	holiday
RU	2026-01-06	holiday
RU	2026-01-07	holiday
RU	2026-01-08	holiday
RU	2026-02-23	holiday
RU	2026-03-08	holiday
RU	2026-05-01	holiday
RU	2026-05-09	holiday
RU	2026-06-12	holiday
RU	2026-11-04	holiday
RU	2027-01-01	holiday
RU	2027-01-02	holiday
RU	2027-01-03	holiday
RU	2027-01-04	holiday
RU	2027-01-05	holiday
RU	2027-01-06	holiday
RU	2027-01-07	holiday
RU	2027-01-08	holiday
RU	2027-02-23	holiday
RU	2027-03-08	holiday
RU	2027-05-01	holiday
RU	2027-05-09	holiday
RU	2027-06-12	holiday
RU	2027-11-04	holiday
RU	2028-01-01	holiday
RU	2028-01-02	holiday
RU	2028-01-03	holiday
RU	2028-01-04	holiday
RU	2028-01-05	holiday
RU	2028-01-06	holiday
RU	2028-01-07	holiday
RU	2028-01-08	holiday
RU	2028-02-23	holiday
RU	2028-03-08	holiday
RU	2028-05-01	holiday
RU	2028-05-09	holiday
RU	2028-06-12	holiday
RU	2028-11-04	holiday
RU	2029-01-01	holiday
RU	2029-01-02	holiday
RU	2029-01-03	holiday
RU	2029-01-04	holiday
RU	2029-01-05	holiday
RU	2029-01-06	holiday
RU	2029-01-07	holiday
RU	2029-01-08	holiday
RU	2029-02-23	holiday
RU	2029-03-08	holiday
RU	2029-05-01	holiday
RU	2029-05-09	holiday
RU	2029-06-12	holiday
RU	2029-11-04	holiday
RU	2030-01-01	holiday
RU	2030-01-02	holiday
RU	2030-01-03	holiday
RU	2030-01-04	holiday
RU	2030-01-05	holiday
RU	2030-01-06	holiday
RU	2030-01-07	holiday
RU	2030-01-08	holiday
RU	2030-02-23	holiday
RU	2030-03-08	holiday
RU	2030-05-01	holiday
RU	2030-05-09	holiday
RU	2030-06-12	holiday
RU	2030-11-04	holiday
RU	2031-01-01	holiday
RU	2031-01-02	holiday
RU	2031-01-03	holiday
RU	2031-01-04	holiday
RU	2031-01-05	holiday
RU	2031-01-06	holiday
RU	2031-01-07	holiday
RU	2031-01-08	holiday
RU	2031-02-23	holiday
RU	2031-03-08	holiday
RU	2031-05-01	holiday
RU	2031-05-09	holiday
RU	2031-06-12	holiday
RU	2031-11-04	holiday
RU	2032-01-01	holiday
RU	2032-01-02	holiday
RU	2032-01-03	holiday
RU	2032-01-04	holiday
RU	2032-01-05	holiday
RU	2032-01-06	holiday
RU	2032-01-07	holiday
RU	2032-01-08	holiday
RU	2032-02-23	holiday
RU	2032-03-08	holiday
RU	2032-05-01	holiday
RU	2032-05-09	holiday
RU	2032-06-12	holiday
RU	2032-11-04	holiday
RU	2033-01-01	holiday
RU	2033-01-02	holiday
RU	2033-01-03	holiday
RU	2033-01-04	holiday
RU	2033-01-05	holiday
RU	2033-01-06	holiday
RU	2033-01-07	holiday
RU	2033-01-08	holiday
RU	2033-02-23	holiday
RU	2033-03-08	holiday
RU	2033-05-01	holiday
RU	2033-05-09	holiday
RU	2033-06-12	holiday
RU	2033-11-04	holiday
RU	2034-01-01	holiday
RU	2034-01-02	holiday
RU	2034-01-03	holiday
RU	2034-01-04	holiday
RU	2034-01-05	holiday
RU	2034-01-06	holiday
RU	2034-01-07	holiday
RU	2034-01-08	holiday
RU	2034-02-23	holiday
RU	2034-03-08	holiday
RU	2034-05-01	holiday
RU	2034-05-09	holiday
RU	2034-06-12	holiday
RU	2034-11-04	holiday
RU	2035-01-01	holiday
RU	2035-01-02	holiday
RU	2035-01-03	holiday
RU	2035-01-04	holiday
RU	2035-01-05	holiday
RU	2035-01-06	holiday
RU	2035-01-07	holiday
RU	2035-01-08	holiday
RU	2035-02-23	holiday
RU	2035-03-08	holiday
RU	2035-05-01	holiday
RU	2035-05-09	holiday
RU	2035-06-12	holiday
RU	2035-11-04	holiday
SE	2019-01-01	holiday
SE	2019-01-06	holiday
SE	2019-04-19	holiday
SE	2019-04-22	holiday
SE	2019-05-01	holiday
SE	2019-05-30	holiday
SE	2019-06-06	holiday
SE	2019-06-22	holiday
SE	2019-11-02	holiday
SE	2019-12-25	holiday
SE	2019-12-26	holiday
SE	2020-01-01	holiday
SE	2020-01-06	holiday
SE	2020-04-10	holiday
SE	2020-04-13	holiday
SE	2020-05-01	holiday
SE	2020-05-21	holiday
SE	2020-06-06	holiday
SE	2020-06-20	holiday
SE	2020-10-31	holiday
SE	2020-12-25	holiday
SE	2020-12-26	holiday
SE	2021-01-01	holiday
SE	2021-01-06	holiday
SE	2021-04-02	holiday
SE	2021-04-05	holiday
SE	2021-05-01	holiday
SE	2021-05-13	holiday
SE	2021-06-06	holiday
SE	2021-06-26	holiday
SE	2021-11-06	holiday
SE	2021-12-25	holiday
SE	2021-12-26	holiday
SE	2022-01-01	holiday
SE	2022-01-06	holiday
SE	2022-04-15	holiday
SE	2022-04-18	holiday
SE	2022-05-01	holiday
SE	2022-05-26	holiday
SE	2022-06-06	holiday
SE	2022-06-25	holiday
SE	2022-11-05	holiday
SE	2022-12-25	holiday
SE	2022-12-26	holiday
SE	2023-01-01	holiday
SE	2023-01-06	holiday
SE	2023-04-07	holiday
SE	2023-04-10	holiday
SE	2023-05-01	holiday
SE	2023-05-18	holiday
SE	2023-06-06	holiday
SE	2023-06-24	holiday
SE	2023-11-04	holiday
SE	2023-12-25	holiday
SE	2023-12-26	holiday
SE	2024-01-01	holiday
SE	2024-01-06	holiday
SE	2024-03-29	holiday
SE	2024-04-01	holiday
SE	2024-05-01	holiday
SE	2024-05-09	holiday
SE	2024-06-06	holiday
SE	2024-06-22	holiday
SE	2024-11-02	holiday
SE	2024-12-25	holiday
SE	2024-12-26	holiday
SE	2025-01-01	holiday
SE	2025-01-06	holiday
SE	2025-04-18	holiday
SE	2025-04-21	holiday
SE	2025-05-01	holiday
SE	2025-05-29	holiday
SE	2025-06-06	holiday
SE	2025-06-21	holiday
SE	2025-11-01	holiday
SE	2025-12-25	holiday
SE	2025-12-26	holiday
SE	2026-01-01	holiday
SE	2026-01-06	holiday
SE	2026-04-03	holiday
SE	2026-04-06	holiday
SE	2026-05-01	holiday
SE	2026-05-14	holiday
SE	2026-06-06	holiday
SE	2026-06-20	holiday
SE	2026-10-31	holiday
SE	2026-12-25	holiday
SE	2026-12-26	holiday
SE	2027-01-01	holiday
SE	2027-01-06	holiday
SE	2027-03-26	holiday
SE	2027-03-29	holiday
SE	2027-05-01	holiday
SE	2027-05-06	holiday
SE	2027-06-06	holiday
SE	2027-06-26	holiday
SE	2027-11-06	holiday
SE	2027-12-25	holiday
SE	2027-12-26	holiday
SE	2028-01-01	holiday
SE	2028-01-06	holiday
SE	2028-04-14	holiday
SE	2028-04-17	holiday
SE	2028-05-01	holiday
SE	2028-05-25	holiday
SE	2028-06-06	holiday
SE	2028-06-24	holiday
SE	2028-11-04	holiday
SE	2028-12-25	holiday
SE	2028-12-26	holiday
SE	2029-01-01	holiday
SE	2029-01-06	holiday
SE	2029-03-30	holiday
SE	2029-04-02	holiday
SE	2029-05-01	holiday
SE	2029-05-10	holiday
SE	2029-06-06	holiday
SE	2029-06-23	holiday
SE	2029-11-03	holiday
SE	2029-12-25	holiday
SE	2029-12-26	holiday
SE	2030-01-01	holiday
SE	2030-01-06	holiday
SE	2030-04-19	holiday
SE	2030-04-22	holiday
SE	2030-05-01	holiday
SE	2030-05-30	holiday
SE	2030-06-06	holiday
SE	2030-06-22	holiday
SE	2030-11-02	holiday
SE	2030-12-25	holiday
SE	2030-12-26	holiday
SE	2031-01-01	holiday
SE	2031-01-06	holiday
SE	2031-04-11	holiday
SE	2031-04-14	holiday
SE	2031-05-01	holiday
SE	2031-05-22	holiday
SE	2031-06-06	holiday
SE	2031-06-21	holiday
SE	2031-11-01	holiday
SE	2031-12-25	holiday
SE	2031-12-26	holiday
SE	2032-01-01	holiday
SE	2032-01-06	holiday
SE	2032-03-26	holiday
SE	2032-03-29	holiday
SE	2032-05-01	holiday
SE	2032-05-06	holiday
SE	2032-06-06	holiday
SE	2032-06-26	holiday
SE	2032-11-06	holiday
SE	2032-12-25	holiday
SE	2032-12-26	holiday
SE	2033-01-01	holiday
SE	2033-01-06	holiday
SE	2033-04-15	holiday
SE	2033-04-18	holiday
SE	2033-05-01	holiday
SE	2033-05-26	holiday
SE	2033-06-06	holiday
SE	2033-06-25	holiday
SE	2033-11-05	holiday
SE	2033-12-25	holiday
SE	2033-12-26	holiday
SE	2034-01-01	holiday
SE	2034-01-06	holiday
SE	2034-04-07	holiday
SE	2034-04-10	holiday
SE	2034-05-01	holiday
SE	2034-05-18	holiday
SE	2034-06-06	holiday
SE	2034-06-24	holiday
SE	2034-11-04	holiday
SE	2034-12-25	holiday
SE	2034-12-26	holiday
SE	2035-01-01	holiday
SE	2035-01-06	holiday
SE	2035-03-23	holiday
SE	2035-03-26	holiday
SE	2035-05-01	holiday
SE	2035-05-03	holiday
SE	2035-06-06	holiday
SE	2035-06-23	holiday
SE	2035-11-03	holiday
SE	2035-12-25	holiday
SE	2035-12-26	holiday
US	2019-01-01	holiday
US	2019-01-21	holiday
US	2019-02-18	holiday
US	2019-05-27	holiday
US	2019-07-04	holiday
US	2019-09-02	holiday
US	2019-10-14	holiday
US	2019-11-11	holiday
US	2019-11-28	holiday
US	2019-12-25	holiday
US	2020-01-01	holiday
US	2020-01-20	holiday
US	2020-02-17	holiday
US	2020-05-25	holiday
US	2020-07-04	holiday
US	2020-09-07	holiday
US	2020-10-12	holiday
US	2020-11-11	holiday
US	2020-11-26	holiday
US	2020-12-25	holiday
US	2021-01-01	holiday
US	2021-01-18	holiday
US	2021-02-15	holiday
US	2021-05-31	holiday
US	2021-07-04	holiday
US	2021-09-06	holiday
US	2021-10-11	holiday
US	2021-11-11	holiday
US	2021-11-25	holiday
US	2021-12-25	holiday
US	2021-06-19	holiday
US	2022-01-01	holiday
US	2022-01-17	holiday
US	2022-02-21	holiday
US	2022-05-30	holiday
US	2022-07-04	holiday
US	2022-09-05	holiday
US	2022-10-10	holiday
US	2022-11-11	holiday
US	2022-11-24	holiday
US	2022-12-25	holiday
US	2022-06-19	holiday
US	2023-01-01	holiday
US	2023-01-16	holiday
US	2023-02-20	holiday
US	2023-05-29	holiday
US	2023-07-04	holiday
US	2023-09-04	holiday
US	2023-10-09	holiday
US	2023-11-11	holiday
US	2023-11-23	holiday
US	2023-12-25	holiday
US	2023-06-19	holiday
US	2024-01-01	holiday
US	2024-01-15	holiday
US	2024-02-19	holiday
US	2024-05-27	holiday
US	2024-07-04	holiday
US	2024-09-02	holiday
US	2024-10-14	holiday
US	2024-11-11	holiday
US	2024-11-28	holiday
US	2024-12-25	holiday
US	2024-06-19	holiday
US	2025-01-01	holiday
US	2025-01-20	holiday
US	2025-02-17	holiday
US	2025-05-26	holiday
US	2025-07-04	holiday
US	2025-09-01	holiday
US	2025-10-13	holiday
US	2025-11-11	holiday
US	2025-11-27	holiday
US	2025-12-25	holiday
US	2025-06-19	holiday
US	2026-01-01	holiday
US	2026-01-19	holiday
US	2026-02-16	holiday
US	2026-05-25	holiday
US	2026-07-04	holiday
US	2026-09-07	holiday
US	2026-10-12	holiday
US	2026-11-11	holiday
US	2026-11-26	holiday
US	2026-12-25	holiday
US	2026-06-19	holiday
US	2027-01-01	holiday
US	2027-01-18	holiday
US	2027-02-15	holiday
US	2027-05-31	holiday
US	2027-07-04	holiday
US	2027-09-06	holiday
US	2027-10-11	holiday
US	2027-11-11	holiday
US	2027-11-25	holiday
US	2027-12-25	holiday
US	2027-06-19	holiday
US	2028-01-01	holiday
US	2028-01-17	holiday
US	2028-02-21	holiday
US	2028-05-29	holiday
US	2028-07-04	holiday
US	2028-09-04	holiday
US	2028-10-09	holiday
US	2028-11-11	holiday
US	2028-11-23	holiday
US	2028-12-25	holiday
US	2028-06-19	holiday
US	2029-01-01	holiday
US	2029-01-15	holiday
US	2029-02-19	holiday
US	2029-05-28	holiday
US	2029-07-04	holiday
US	2029-09-03	holiday
US	2029-10-08	holiday
US	2029-11-11	holiday
US	2029-11-22	holiday
US	2029-12-25	holiday
US	2029-06-19	holiday
US	2030-01-01	holiday
US	2030-01-21	holiday
US	2030-02-18	holiday
US	2030-05-27	holiday
US	2030-07-04	holiday
US	2030-09-02	holiday
US	2030-10-14	holiday
US	2030-11-11	holiday
US	2030-11-28	holiday
US	2030-12-25	holiday
US	2030-06-19	holiday
US	2031-01-01	holiday
US	2031-01-20	holiday
US	2031-02-17	holiday
US	2031-05-26	holiday
US	2031-07-04	holiday
US	2031-09-01	holiday
US	2031-10-13	holiday
US	2031-11-11	holiday
US	2031-11-27	holiday
US	2031-12-25	holiday
US	2031-06-19	holiday
US	2032-01-01	holiday
US	2032-01-19	holiday
US	2032-02-16	holiday
US	2032-05-31	holiday
US	2032-07-04	holiday
US	2032-09-06	holiday
US	2032-10-11	holiday
US	2032-11-11	holiday
US	2032-11-25	holiday
US	2032-12-25	holiday
US	2032-06-19	holiday
US	2033-01-01	holiday
US	2033-01-17	holiday
US	2033-02-21	holiday
US	2033-05-30	holiday
US	2033-07-04	holiday
US	2033-09-05	holiday
US	2033-10-10	holiday
US	2033-11-11	holiday
US	2033-11-24	holiday
US	2033-12-25	holiday
US	2033-06-19	holiday
US	2034-01-01	holiday
US	2034-01-16	holiday
US	2034-02-20	holiday
US	2034-05-29	holiday
US	2034-07-04	holiday
US	2034-09-04	holiday
US	2034-10-09	holiday
US	2034-11-11	holiday
US	2034-11-23	holiday
US	2034-12-25	holiday
US	2034-06-19	holiday
US	2035-01-01	holiday
US	2035-01-15	holiday
US	2035-02-19	holiday
US	2035-05-28	holiday
US	2035-07-04	holiday
US	2035-09-03	holiday
US	2035-10-08	holiday
US	2035-11-11	holiday
US	2035-11-22	holiday
US	2035-12-25	holiday
US	2035-06-19	holiday
ZA	2019-01-01	holiday
ZA	2019-03-21	holiday
ZA	2019-04-19	holiday
ZA	2019-04-22	holiday
ZA	2019-04-27	holiday
ZA	2019-05-01	holiday
ZA	2019-06-16	holiday
ZA	2019-08-09	holiday
ZA	2019-09-24	holiday
ZA	2019-12-16	holiday
ZA	2019-12-25	holiday
ZA	2019-12-26	holiday
ZA	2020-01-01	holiday
ZA	2020-03-21	holiday
ZA	2020-04-10	holiday
ZA	2020-04-13	holiday
ZA	2020-04-27	holiday
ZA	2020-05-01	holiday
ZA	2020-06-16	holiday
ZA	2020-08-09	holiday
ZA	2020-09-24	holiday
ZA	2020-12-16	holiday
ZA	2020-12-25	holiday
ZA	2020-12-26	holiday
ZA	2021-01-01	holiday
ZA	2021-03-21	holiday
ZA	2021-04-02	holiday
ZA	2021-04-05	holiday
ZA	2021-04-27	holiday
ZA	2021-05-01	holiday
ZA	2021-06-16	holiday
ZA	2021-08-09	holiday
ZA	2021-09-24	holiday
ZA	2021-12-16	holiday
ZA	2021-12-25	holiday
ZA	2021-12-26	holiday
ZA	2022-01-01	holiday
ZA	2022-03-21	holiday
ZA	2022-04-15	holiday
ZA	2022-04-18	holiday
ZA	2022-04-27	holiday
ZA	2022-05-01	holiday
ZA	2022-06-16	holiday
ZA	2022-08-09	holiday
ZA	2022-09-24	holiday
ZA	2022-12-16	holiday
ZA	2022-12-25	holiday
ZA	2022-12-26	holiday
ZA	2023-01-01	holiday
