	94XS	America/Chicago
	95AK	America/Anchorage
	95CO	America/Denver
	95FA	America/New_York
	95FD	America/New_York
	95GA	America/New_York
	95ID	America/Los_Angeles
	95IL	America/Chicago
	95IS	America/Chicago
	95KS	America/Chicago
	95MI	America/Detroit
	95MO	America/Chicago
	95NE	America/Chicago
	95NY	America/New_York
	95OK	America/Chicago
	95OR	America/Los_Angeles
	95SC	America/New_York
	95TA	America/Chicago
	95TN	America/Chicago
	95TS	America/Chicago
	95TX	America/Chicago
	95VA	America/New_York
	95WA	America/Los_Angeles
	95WI	America/Chicago
	96AL	America/Chicago
	96CO	America/Denver
	96FA	America/New_York
	96FL	America/New_York
	96GA	America/New_York
	96ID	America/Los_Angeles
	96IL	America/Chicago
	96KS	America/Chicago
	96KY	America/Chicago
	96MT	America/Denver
	96MU	America/Chicago
	96NE	America/Chicago
	96OK	America/Chicago
	96OR	America/Los_Angeles
	96TE	America/Chicago
	96TN	America/New_York
	96TS	America/Chicago
	96TX	America/Chicago
	96VE	America/Los_Angeles
	96WA	America/Los_Angeles
	96WY	America/Denver
	96XA	America/Chicago
	97AK	America/Anchorage
	97CA	America/Los_Angeles
	97FL	America/New_York
	97GA	America/New_York
	97IA	America/Chicago
	97KS	America/Chicago
	97MT	America/Denver
	97OG	America/Boise
	97OR	America/Los_Angeles
	97TN	America/New_York
	97TS	America/Chicago
	97TX	America/Chicago
	97VA	America/New_York
	97WA	America/Los_Angeles
	97WI	America/Chicago
	97XS	America/Chicago
	98AA	America/Anchorage
	98AK	America/Anchorage
	98GA	America/New_York
	98KS	America/Chicago
	98LL	America/Chicago
	98LS	America/Chicago
	98MN	America/Chicago
	98MO	America/Chicago
	98MT	America/Denver
	98NY	America/New_York
	98OH	America/New_York
	98OK	America/Chicago
	98OR	America/Los_Angeles
	98SC	America/New_York
	98TE	America/Los_Angeles
	98TN	America/New_York
	98TS	America/Chicago
	98XA	America/Chicago
	99AK	America/Anchorage
	99CL	America/Los_Angeles
	99CO	America/Denver
	99IA	America/Chicago
	99II	America/Indiana/Indianapolis
	99KS	America/Chicago
	99KY	America/New_York
	99LA	America/Chicago
	99MS	America/Chicago
	99MT	America/Denver
	99OR	America/Los_Angeles
	99TA	America/Chicago
	99TE	America/Chicago
	99TT	America/Chicago
	99TX	America/Chicago
	99UT	America/Denver
	99WI	America/Chicago
	99WY	America/Denver
	99XA	America/Chicago
	99XS	America/Chicago
	9AA1	America/Anchorage
	9AA9	America/Juneau
	9AK0	America/Anchorage
	9AK2	America/Anchorage
	9AK3	America/Anchorage
	9AK4	America/Anchorage
	9AK5	America/Anchorage
	9AK6	America/Anchorage
	9AK7	America/Anchorage
	9AK8	America/Anchorage
	9AK9	America/Anchorage
	9AL6	America/Chicago
	9AR1	America/Chicago
	9AR4	America/Chicago
	9AR9	America/Chicago
	9AZ2	America/Phoenix
	9CA6	America/Los_Angeles
	9CA7	America/Los_Angeles
	9CL0	America/Los_Angeles
	9CL2	America/Los_Angeles
	9CL3	America/Los_Angeles
	9CL7	America/Los_Angeles
	9CL9	America/Los_Angeles
	9CO2	America/Denver
	9CO3	America/Denver
	9CO5	America/Denver
	9CO6	America/Denver
	9CO7	America/Denver
	9CO8	America/Denver
	9CO9	America/Denver
	9FD5	America/New_York
	9FD9	America/New_York
	9FL0	America/New_York
	9FL1	America/New_York
	9FL2	America/New_York
	9FL5	America/New_York
	9FL7	America/New_York
	9FL8	America/New_York
	9GA0	America/New_York
	9GA1	America/New_York
	9GA3	America/New_York
	9GA5	America/New_York
	9GA6	America/New_York
	9GA8	America/New_York
	9GA9	America/New_York
	9GE7	America/New_York
	9ID0	America/Boise
	9ID6	America/Los_Angeles
	9II4	America/Indiana/Indianapolis
	9II8	America/Indiana/Indianapolis
	9IL0	America/Chicago
	9IL2	America/Chicago
	9IL4	America/Chicago
	9IL6	America/Chicago
	9IL7	America/Chicago
	9IN4	America/Indiana/Vincennes
	9IN7	America/Indiana/Indianapolis
	9IS0	America/Chicago
	9IS2	America/Chicago
	9KS3	America/Chicago
	9KS4	America/Chicago
	9KS6	America/Chicago
	9KS8	America/Chicago
	9KY4	America/New_York
	9KY9	America/New_York
	9LA6	America/Chicago
	9LA9	America/Chicago
	9LL2	America/Chicago
	9LL5	America/Chicago
	9LS1	America/Chicago
	9LS5	America/Chicago
	9MD9	America/New_York
	9MI2	America/Detroit
	9MI4	America/Detroit
	9MI5	America/Detroit
	9MN1	America/Chicago
	9MN3	America/Chicago
	9MN5	America/Chicago
	9MN6	America/Chicago
	9MO3	America/Chicago
	9MO4	America/Chicago
	9MO5	America/Chicago
	9MO6	America/Chicago
	9MS9	America/Chicago
	9MT0	America/Denver
	9MT9	America/Denver
	9MY7	America/Chicago
	9NA4	America/Chicago
	9NC2	America/New_York
	9NC3	America/New_York
	9NC7	America/New_York
	9NC8	America/New_York
	9NC9	America/New_York
	9ND2	America/Chicago
	9ND8	America/Chicago
	9NE1	America/Denver
	9NE3	America/Denver
	9NE4	America/Chicago
	9NE6	America/Chicago
	9NE8	America/Chicago
	9NJ5	America/New_York
	9NJ6	America/New_York
	9NJ8	America/New_York
	9NK4	America/New_York
	9NM9	America/Denver
	9NR0	America/New_York
	9NR4	America/New_York
	9NR7	America/New_York
	9NR8	America/New_York
	9NY6	America/New_York
	9NY7	America/New_York
	9OA5	America/New_York
	9OH1	America/New_York
	9OH2	America/New_York
	9OH7	America/New_York
	9OH8	America/New_York
	9OI3	America/New_York
	9OI5	America/New_York
	9OK3	America/Chicago
	9OK4	America/Chicago
	9OK5	America/Chicago
	9OK8	America/Chicago
	9OK9	America/Chicago
	9OR0	America/Los_Angeles
	9OR1	America/Los_Angeles
	9OR4	America/Los_Angeles
	9OR8	America/Los_Angeles
	9PA2	America/New_York
	9PA3	America/New_York
	9PA7	America/New_York
	9PN8	America/New_York
	9PS2	America/New_York
	9PS8	America/New_York
	9SD8	America/Chicago
	9TA1	America/Chicago
	9TA3	America/Chicago
	9TE0	America/Chicago
	9TE2	America/Chicago
	9TE4	America/Chicago
	9TE5	America/Chicago
	9TE6	America/Chicago
	9TE7	America/Chicago
	9TN1	America/Chicago
	9TN4	America/Chicago
	9TN5	America/Chicago
	9TN7	America/Chicago
	9TN9	America/Chicago
	9TS3	America/Chicago
	9TX1	America/Chicago
	9TX3	America/Chicago
	9TX4	America/Chicago
	9TX5	America/Chicago
	9TX6	America/Chicago
	9TX7	America/Chicago
	9VA0	America/New_York
	9VA1	America/New_York
	9VA4	America/New_York
	9VA6	America/New_York
	9VG9	America/New_York
	9WA4	America/Los_Angeles
	9WA7	America/Los_Angeles
	9WI1	America/Chicago
	9WI2	America/Chicago
	9WI3	America/Chicago
	9WI4	America/Chicago
	9WI5	America/Chicago
	9WI6	America/Chicago
	9WI8	America/Chicago
	9WN1	America/Chicago
	9WN2	America/Chicago
	9WN5	America/Chicago
	9WN6	America/Chicago
	9WS2	America/Chicago
	9XA4	America/Chicago
	9XS1	America/Chicago
	9XS4	America/Chicago
	9XS6	America/Chicago
	9XS9	America/Chicago
	AA00	America/Anchorage
	AA05	America/Anchorage
	AA06	America/Anchorage
	AA09	America/Anchorage
	AA10	America/Anchorage
	AA16	America/Anchorage
	AA22	America/Anchorage
	AA25	America/Anchorage
	AA30	America/Anchorage
	AA33	America/Anchorage
	AA76	America/Anchorage
	AAXX	Antarctica/Rothera
	AK00	America/Anchorage
	AK01	America/Anchorage
	AK02	America/Anchorage
	AK05	America/Anchorage
	AK06	America/Anchorage
	AK07	America/Anchorage
	AK08	America/Anchorage
	AK09	America/Anchorage
	AK10	America/Anchorage
	AK11	America/Anchorage
	AK12	America/Anchorage
	AK14	America/Anchorage
	AK16	America/Anchorage
	AK17	America/Anchorage
	AK19	America/Anchorage
	AK20	America/Anchorage
	AK21	America/Anchorage
	AK22	America/Anchorage
	AK24	America/Anchorage
	AK25	America/Anchorage
	AK27	America/Anchorage
	AK28	America/Anchorage
	AK29	America/Anchorage
	AK30	America/Anchorage
	AK31	America/Anchorage
	AK36	America/Anchorage
	AK39	America/Anchorage
	AK40	America/Anchorage
	AK41	America/Anchorage
	AK44	America/Anchorage
	AK45	America/Nome
	AK46	America/Anchorage
	AK47	America/Anchorage
	AK50	America/Anchorage
	AK51	America/Anchorage
	AK52	America/Anchorage
	AK53	America/Anchorage
	AK54	America/Anchorage
	AK55	America/Anchorage
	AK59	America/Anchorage
	AK60	America/Anchorage
	AK61	America/Anchorage
	AK63	America/Anchorage
	AK64	America/Anchorage
	AK65	America/Anchorage
	AK66	America/Anchorage
	AK67	America/Anchorage
	AK68	America/Anchorage
	AK69	America/Anchorage
	AK72	America/Anchorage
	AK73	America/Anchorage
	AK74	America/Nome
	AK76	America/Yakutat
	AK77	America/Anchorage
	AK80	America/Anchorage
	AK83	America/Anchorage
	AK84	America/Anchorage
	AK85	America/Anchorage
	AK86	America/Anchorage
	AK88	America/Anchorage
	AK89	America/Anchorage
	AK90	America/Anchorage
	AK92	America/Anchorage
	AK93	America/Anchorage
	AK95	America/Anchorage
	AK96	America/Anchorage
	AK98	America/Nome
	AK99	America/Anchorage
	AL03	America/Chicago
	AL04	America/Chicago
	AL05	America/Chicago
	AL08	America/Chicago
	AL09	America/Chicago
	AL10	America/Chicago
	AL16	America/Chicago
	AL17	America/Chicago
	AL18	America/Chicago
	AL27	America/Chicago
	AL29	America/Chicago
	AL30	America/Chicago
	AL32	America/Chicago
	AL33	America/Chicago
	AL34	America/Chicago
	AL35	America/Chicago
	AL41	America/Chicago
	AL43	America/Chicago
	AL44	America/Chicago
	AL47	America/Chicago
	AL51	America/Chicago
	AL55	America/Chicago
	AL60	America/Chicago
	AL61	America/Chicago
	AL62	America/Chicago
	AL69	America/Chicago
	AL71	America/Chicago
	AL74	America/Chicago
	AL76	America/Chicago
	AL77	America/Chicago
	AL84	America/Chicago
	AL88	America/Chicago
	AL89	America/Chicago
	AL92	America/Chicago
	AL93	America/Chicago
	AL94	America/Chicago
	AL99	America/Chicago
	AN01	America/Phoenix
	AN03	America/Anchorage
	AN04	America/Anchorage
	AN05	America/Anchorage
	AN37	America/Chicago
	AR03	America/Chicago
	AR05	America/Chicago
	AR06	America/Chicago
	AR09	America/Chicago
	AR10	America/Chicago
	AR11	America/Chicago
	AR12	America/Chicago
	AR13	America/Chicago
	AR17	America/Chicago
	AR22	America/Chicago
	AR27	America/Chicago
	AR34	America/Chicago
	AR43	America/Chicago
	AR44	America/Chicago
	AR46	America/Chicago
	AR79	America/Chicago
	AR88	America/Chicago
	AR89	America/Chicago
	AR91	America/Chicago
	AS04	America/Chicago
	AS11	America/Chicago
	AS31	America/Chicago
	AS91	America/Chicago
	AYBW	Pacific/Port_Moresby
	AYDS	Pacific/Port_Moresby
	AYGB	Pacific/Port_Moresby
	AYGW	Pacific/Port_Moresby
	AYHA	Pacific/Port_Moresby
	AYMK	Pacific/Port_Moresby
	AYPU	Pacific/Port_Moresby
	AYPW	Pacific/Port_Moresby
	AYST	Pacific/Port_Moresby
	AZ01	America/Phoenix
	AZ03	America/Phoenix
	AZ04	America/Phoenix
	AZ05	America/Phoenix
	AZ06	America/Phoenix
	AZ09	America/Phoenix
	AZ13	America/Phoenix
	AZ14	America/Phoenix
	AZ17	America/Phoenix
	AZ19	America/Phoenix
	AZ21	America/Phoenix
	AZ25	America/Phoenix
	AZ26	America/Phoenix
	AZ27	America/Phoenix
	AZ28	America/Phoenix
	AZ31	America/Phoenix
	AZ32	America/Phoenix
	AZ34	America/Phoenix
	AZ40	America/Phoenix
	AZ43	America/Phoenix
	AZ45	America/Phoenix
	AZ46	America/Phoenix
	AZ49	America/Phoenix
	AZ50	America/Phoenix
	AZ57	America/Phoenix
	AZ60	America/Phoenix
	AZ61	America/Phoenix
	AZ63	America/Phoenix
	AZ64	America/Phoenix
	AZ66	America/Phoenix
	AZ71	America/Phoenix
	AZ72	America/Phoenix
	AZ78	America/Phoenix
	AZ82	America/Phoenix
	AZ85	America/Phoenix
	AZ88	America/Phoenix
	AZ90	America/Phoenix
	AZ97	America/Phoenix
	BGDH	America/Danmarkshavn
	BGMI	America/Nuuk
	BGMV	America/Scoresbysund
	BGQO	America/Nuuk
	BGSG	America/Nuuk
	BIAE	Atlantic/Reykjavik
	BIAL	Atlantic/Reykjavik
	BIBA	Atlantic/Reykjavik
	BIBI	Atlantic/Reykjavik
	BIBR	Atlantic/Reykjavik
	BIDA	Atlantic/Reykjavik
	BIEH	Atlantic/Reykjavik
	BIFF	Atlantic/Reykjavik
	BIFL	Atlantic/Reykjavik
	BIFZ	Atlantic/Reykjavik
	BIGE	Atlantic/Reykjavik
	BIGH	Atlantic/Reykjavik
	BIGS	Atlantic/Reykjavik
	BIHE	Atlantic/Reykjavik
	BIHI	Atlantic/Reykjavik
	BIHL	Atlantic/Reykjavik
	BIHR	Atlantic/Reykjavik
	BIHS	Atlantic/Reykjavik
	BIHX	Atlantic/Reykjavik
	BIHY	Atlantic/Reykjavik
	BIHZ	Atlantic/Reykjavik
	BIKA	Atlantic/Reykjavik
	BIKE	Atlantic/Reykjavik
	BIKJ	Atlantic/Reykjavik
	BIKL	Atlantic/Reykjavik
	BIMK	Atlantic/Reykjavik
	BIMM	Atlantic/Reykjavik
	BIMN	Atlantic/Reykjavik
	BIMS	Atlantic/Reykjavik
	BIND	Atlantic/Reykjavik
	BIRS	Atlantic/Reykjavik
	BISA	Atlantic/Reykjavik
	BISF	Atlantic/Reykjavik
	BISG	Atlantic/Reykjavik
	BISH	Atlantic/Reykjavik
	BISK	Atlantic/Reykjavik
	BISN	Atlantic/Reykjavik
	BISP	Atlantic/Reykjavik
	BISR	Atlantic/Reykjavik
	BISS	Atlantic/Reykjavik
	BISV	Atlantic/Reykjavik
	BITM	Atlantic/Reykjavik
	BITO	Atlantic/Reykjavik
	BIVA	Atlantic/Reykjavik
	BIVH	Atlantic/Reykjavik
	BIVI	Atlantic/Reykjavik
	CA03	America/Los_Angeles
	CA04	America/Los_Angeles
	CA05	America/Los_Angeles
	CA06	America/Los_Angeles
	CA07	America/Los_Angeles
	CA09	America/Los_Angeles
	CA11	America/Los_Angeles
	CA18	America/Los_Angeles
	CA20	America/Los_Angeles
	CA21	America/Los_Angeles
	CA32	America/Los_Angeles
	CA34	America/Los_Angeles
	CA39	America/Los_Angeles
	CA41	America/Los_Angeles
	CA42	America/Los_Angeles
	CA44	America/Los_Angeles
	CA49	America/Los_Angeles
	CA51	America/Los_Angeles
	CA60	America/Los_Angeles
	CA62	America/Los_Angeles
	CA66	America/Los_Angeles
	CA67	America/Los_Angeles
	CA70	America/Los_Angeles
	CA73	America/Los_Angeles
	CA74	America/Los_Angeles
	CA76	America/Los_Angeles
	CA88	America/Los_Angeles
	CA89	America/Los_Angeles
	CA90	America/Los_Angeles
	CA97	America/Los_Angeles
	CAA2	America/Toronto
	CAA8	America/Edmonton
	CAE4	America/Vancouver
	CAF4	America/Vancouver
	CAG2	America/Regina
	CAG3	America/Vancouver
	CAH4	America/Vancouver
	CAJ2	America/Whitehorse
	CAJ7	America/Edmonton
	CAJ9	America/Vancouver
	CAK3	America/Vancouver
	CAM4	America/Edmonton
	CAM5	America/Vancouver
	CAP6	America/Vancouver
	CAQ4	America/Vancouver
	CAQ5	America/Vancouver
	CAR2	America/Dawson_Creek
	CAR5	America/Toronto
	CAS3	America/Vancouver
	CAT1	America/Toronto
	CAT5	America/Vancouver
	CAU3	America/Vancouver
	CAU4	America/Vancouver
	CAV3	America/Vancouver
	CAV4	America/Vancouver
	CAV6	America/Winnipeg
	CAV9	America/Winnipeg
	CAW3	America/Vancouver
	CAX2	America/Regina
	CAX5	America/Vancouver
	CAY2	America/Vancouver
	CAZ5	America/Vancouver
	CBA8	America/Vancouver
	CBA9	America/Vancouver
	CBB7	America/Vancouver
	CBB9	America/Vancouver
	CBC2	America/Yellowknife
	CBD6	America/Yellowknife
	CBE2	America/Edmonton
	CBF2	America/Toronto
	CBF9	America/Vancouver
	CBG2	America/Vancouver
	CBH2	America/Fort_Nelson
	CBH4	America/Yellowknife
	CBJ4	America/Vancouver
	CBK6	America/Vancouver
	CBK7	America/Fort_Nelson
	CBL3	America/Fort_Nelson
	CBL6	America/Edmonton
	CBL9	America/Vancouver
	CBM6	America/Vancouver
	CBN9	America/Vancouver
	CBQ2	America/Vancouver
	CBQ7	America/Vancouver
	CBQ8	America/Vancouver
	CBR2	America/Vancouver
	CBR4	America/Vancouver
	CBS4	America/Vancouver
	CBS7	America/Regina
	CBT3	America/Vancouver
	CBT6	America/Vancouver
	CBU2	America/Vancouver
	CBW2	America/Vancouver
	CBW3	America/Vancouver
	CBW6	America/Toronto
	CBW8	America/Vancouver
	CBX5	America/Yellowknife
	CBX7	America/Dawson_Creek
	CBZ9	America/Vancouver
	CCA3	America/Halifax
	CCA7	America/Halifax
	CCC2	America/St_Johns
	CCD2	America/St_Johns
	CCD3	America/Moncton
	CCE2	America/Halifax
	CCE3	America/Moncton
	CCF4	America/Halifax
	CCF6	America/Edmonton
	CCF9	America/Moncton
	CCG3	America/Moncton
	CCG4	America/Moncton
	CCH2	America/Moncton
	CCI9	America/Vancouver
	CCJ3	America/Moncton
	CCK3	America/Moncton
	CCK5	America/Toronto
	CCL2	America/Regina
	CCL3	America/Edmonton
	CCM3	America/Moncton
	CCM4	America/St_Johns
	CCN2	America/Moncton
	CCP2	America/St_Johns
	CCP3	America/Toronto
	CCP6	America/Toronto
	CCQ3	America/Halifax
	CCR3	America/Halifax
	CCS3	America/Moncton
	CCS4	America/Moncton
	CCS5	America/Moncton
	CCS6	America/Vancouver
	CCT2	America/Toronto
	CCV4	America/St_Johns
	CCW3	America/Halifax
	CCW4	America/Halifax
	CCX3	America/Moncton
	CCY3	America/Moncton
	CCY4	America/Halifax
	CCZ3	America/St_Johns
	CCZ4	America/Halifax
	CCZ5	America/Halifax
	CD01	America/Denver
	CD02	America/Denver
	CD03	America/Denver
	CD05	America/Denver
	CD09	America/Denver
	CD10	America/Denver
	CD13	America/Denver
	CD14	America/Denver
	CD15	America/Denver
	CD20	America/Denver
	CD23	America/Denver
	CD28	America/Denver
	CD32	America/Denver
	CD39	America/Denver
	CD45	America/Denver
	CD48	America/Denver
	CD69	America/Denver
	CDA3	America/Halifax
	CDA4	America/Moncton
	CDA5	America/St_Johns
	CDA6	America/Halifax
	CDC3	America/Dawson_Creek
	CDC4	America/Moncton
	CDD3	America/Toronto
	CDF3	America/Toronto
	CDG3	America/Toronto
	CDH1	America/Toronto
	CDH3	America/Halifax
	CDJ4	America/Moncton
	CDJ5	America/Edmonton
	CDO2	America/Edmonton
	CDT5	America/Moncton
	CDU6	America/Moncton
	CDU9	America/Toronto
	CDV2	America/Moncton
	CDW2	America/Halifax
	CDY3	America/St_Johns
	CDY6	America/Halifax
	CEA3	America/Edmonton
	CEA5	America/Edmonton
	CEA6	America/Edmonton
	CEC3	America/Edmonton
	CED3	America/Edmonton
	CED4	America/Edmonton
	CED5	America/Edmonton
	CED6	America/Edmonton
	CEE4	America/Edmonton
	CEE5	America/Edmonton
	CEE6	America/Edmonton
	CEE8	America/Edmonton
	CEF2	America/Toronto
	CEF3	America/Edmonton
	CEF4	America/Edmonton
	CEF6	America/Edmonton
	CEG2	America/Edmonton
	CEG3	America/Edmonton
	CEG4	America/Edmonton
	CEG5	America/Edmonton
	CEG8	America/Winnipeg
	CEH2	America/Edmonton
	CEH3	America/Edmonton
	CEH4	America/Edmonton
	CEH5	America/Edmonton
	CEH6	America/Edmonton
	CEJ3	America/Edmonton
	CEJ4	America/Edmonton
	CEJ6	America/Edmonton
	CEK2	America/Whitehorse
	CEK6	America/Edmonton
	CEL3	America/Toronto
	CEL4	America/Edmonton
	CEL5	America/Edmonton
	CEL6	America/Edmonton
	CEL8	America/Toronto
	CEM4	America/Edmonton
	CEM5	America/Edmonton
	CEN2	America/Edmonton
	CEN3	America/Edmonton
	CEN4	America/Edmonton
	CEN5	America/Edmonton
	CEN6	America/Edmonton
	CEP3	America/Edmonton
	CEP4	America/Edmonton
	CEP5	America/Edmonton
	CEP6	America/Edmonton
	CEQ3	America/Edmonton
	CEQ4	America/Edmonton
	CER2	America/Edmonton
	CES2	America/Toronto
	CES4	America/Edmonton
	CET2	America/Edmonton
	CET4	America/Yellowknife
	CET9	America/Yellowknife
	CEU2	America/Edmonton
	CEU9	America/Yellowknife
	CEV2	America/Edmonton
	CEV3	America/Edmonton
	CEV5	America/Edmonton
	CEV7	America/Edmonton
	CEV9	America/Yellowknife
	CEW3	America/Edmonton
	CEW5	America/Edmonton
	CEX3	America/Edmonton
	CEX4	America/Whitehorse
	CEX9	America/Edmonton
	CEY3	America/Edmonton
	CEZ2	America/Whitehorse
	CEZ3	America/Edmonton
	CEZ4	America/Edmonton
	CFA4	America/Whitehorse
	CFA5	America/Edmonton
	CFA7	America/Yellowknife
	CFB3	America/Edmonton
	CFB4	America/Edmonton
	CFB5	America/Edmonton
	CFB6	America/Edmonton
	CFB7	America/Edmonton
	CFC6	America/Edmonton
	CFC7	America/Edmonton
	CFD4	America/Edmonton
	CFD5	America/Edmonton
	CFD9	America/Edmonton
	CFF2	America/Edmonton
	CFF3	America/Edmonton
	CFF9	America/Edmonton
	CFG3	America/Edmonton
	CFG4	America/Edmonton
	CFG5	America/Edmonton
	CFG7	America/Edmonton
	CFH4	America/Halifax
	CFH8	America/Edmonton
	CFK2	America/Edmonton
	CFK3	America/Vancouver
	CFK4	America/Edmonton
	CFK6	America/Edmonton
	CFL2	America/Edmonton
	CFL9	America/Edmonton
	CFM2	America/Edmonton
	CFM5	America/Edmonton
	CFM6	America/Edmonton
	CFM7	America/Edmonton
	CFM8	America/Edmonton
	CFN5	America/Edmonton
	CFN7	America/Edmonton
	CFP4	America/Whitehorse
	CFP5	America/Edmonton
	CFP6	America/Whitehorse
	CFP7	America/Edmonton
	CFP8	America/Whitehorse
	CFQ3	America/Edmonton
	CFQ4	America/Edmonton
	CFQ5	America/Whitehorse
	CFQ6	America/Whitehorse
	CFQ7	America/Edmonton
	CFR2	America/Edmonton
	CFR5	America/Toronto
	CFR7	America/Edmonton
	CFS4	America/Whitehorse
	CFS5	America/Edmonton
	CFS6	America/Edmonton
	CFS7	America/Whitehorse
	CFS8	America/Edmonton
	CFT2	America/Edmonton
	CFT3	America/Whitehorse
	CFT5	America/Whitehorse
	CFT8	America/Edmonton
	CFT9	America/Edmonton
	CFU3	America/Edmonton
	CFU4	America/Edmonton
	CFU8	America/Edmonton
	CFV2	America/Edmonton
	CFV3	America/Edmonton
	CFV6	America/Edmonton
	CFW2	America/Edmonton
	CFW4	America/Edmonton
	CFW5	America/Yellowknife
	CFX2	America/Edmonton
	CFX3	America/Edmonton
	CFX4	America/Edmonton
	CFX6	America/Edmonton
	CFX8	America/Edmonton
	CFY2	America/Edmonton
	CFY4	America/Edmonton
	CFY5	America/Whitehorse
	CFY6	America/Edmonton
	CFZ3	America/Edmonton
	CFZ5	America/Edmonton
	CGB2	America/Edmonton
	CGF2	America/Edmonton
	CGK2	America/Yellowknife
	CGL2	America/Toronto
	CGL4	America/Edmonton
	CGR3	America/Cambridge_Bay
	CGS2	America/Cambridge_Bay
	CGV2	America/Toronto
	CGV5	America/Toronto
	CGV6	America/Toronto
	CHC5	America/Rankin_Inlet
	CHF2	America/Toronto
	CHG2	America/St_Johns
	CHM2	America/Regina
	CHS3	America/Toronto
	CJA3	America/Winnipeg
	CJA5	America/Winnipeg
	CJA7	America/Regina
	CJB2	America/Winnipeg
	CJB3	America/Winnipeg
	CJB5	America/Regina
	CJB6	America/Winnipeg
	CJB8	America/Regina
	CJC2	America/Regina
	CJC3	America/Regina
	CJC4	America/Regina
	CJC5	America/Regina
	CJC6	America/Regina
	CJC8	America/Winnipeg
	CJD2	America/Regina
	CJD3	America/Regina
	CJD5	America/Regina
	CJE2	America/Regina
	CJE3	America/Regina
	CJE4	America/Winnipeg
	CJE5	America/Regina
	CJE6	America/Regina
	CJE7	America/Winnipeg
	CJF3	America/Regina
	CJF5	America/Regina
	CJF8	America/Regina
	CJG2	America/Regina
	CJG4	America/Winnipeg
	CJH2	America/Winnipeg
	CJH3	America/Edmonton
	CJH4	America/Regina
	CJH8	America/Regina
	CJJ2	America/Winnipeg
	CJJ3	America/Edmonton
	CJJ4	America/Winnipeg
	CJJ5	America/Regina
	CJJ8	America/Regina
	CJK2	America/Winnipeg
	CJK3	America/Regina
	CJK4	America/Regina
	CJK5	America/Regina
	CJK9	America/Regina
	CJL4	America/Regina
	CJL5	America/Winnipeg
	CJL6	America/Winnipeg
	CJL9	America/Regina
	CJM2	America/Regina
	CJM4	America/Regina
	CJM5	America/Regina
	CJM6	America/Regina
	CJN2	America/Regina
	CJN4	America/Regina
	CJN5	America/Regina
	CJN7	America/Winnipeg
	CJP2	America/Regina
	CJP6	America/Regina
	CJP7	America/Winnipeg
	CJP9	America/Regina
	CJQ2	America/Regina
	CJQ3	America/Regina
	CJQ4	America/Regina
	CJQ5	America/Winnipeg
	CJQ6	America/Iqaluit
	CJQ9	America/Winnipeg
	CJR2	America/Regina
	CJR3	America/Winnipeg
	CJR4	America/Regina
	CJR5	America/Winnipeg
	CJR7	America/Regina
	CJR8	America/Winnipeg
	CJR9	America/Regina
	CJS2	America/Regina
	CJS4	America/Regina
	CJS5	America/Winnipeg
	CJS7	America/Winnipeg
	CJT2	America/Winnipeg
	CJT4	America/Regina
	CJT5	America/Winnipeg
	CJT8	America/Winnipeg
	CJT9	America/Regina
	CJU3	America/Winnipeg
	CJU4	America/Regina
	CJU5	America/Winnipeg
	CJU6	America/Winnipeg
	CJU7	America/Regina
	CJV2	America/Edmonton
	CJV4	America/Regina
	CJV5	America/Winnipeg
	CJV8	America/Winnipeg
	CJV9	America/Regina
	CJW2	America/Regina
	CJW3	America/Regina
	CJW4	America/Regina
	CJW5	America/Winnipeg
	CJW7	America/Regina
	CJX4	America/Regina
	CJX5	America/Winnipeg
	CJY4	America/Regina
	CJY5	America/Winnipeg
	CJZ2	America/Winnipeg
	CJZ3	America/Regina
	CJZ4	America/Regina
	CKA4	America/Winnipeg
	CKA8	America/Winnipeg
	CKA9	America/Regina
	CKB2	America/Regina
	CKB7	America/Winnipeg
	CKB8	America/Winnipeg
	CKC6	America/Regina
	CKC7	America/Regina
	CKC8	America/Winnipeg
	CKC9	America/Regina
	CKD2	America/Regina
	CKD5	America/Regina
	CKD7	America/Winnipeg
	CKD8	America/Toronto
	CKD9	America/Winnipeg
	CKE2	America/Regina
	CKE8	America/Regina
	CKF2	America/Regina
	CKF4	America/Regina
	CKF6	America/Winnipeg
	CKF9	America/Winnipeg
	CKG2	America/Winnipeg
	CKG5	America/Winnipeg
	CKG8	America/Toronto
	CKH2	America/Regina
	CKH3	America/Regina
	CKH7	America/Regina
	CKH8	America/Regina
	CKJ2	America/Winnipeg
	CKJ4	America/Regina
	CKJ7	America/Winnipeg
	CKJ8	America/Winnipeg
	CKJ9	America/Regina
	CKK2	America/Regina
	CKK3	America/Regina
	CKK4	America/Regina
	CKK5	America/Regina
	CKK7	America/Winnipeg
	CKL2	America/Winnipeg
	CKL5	America/Winnipeg
	CKL6	America/Regina
	CKL9	America/Regina
	CKM2	America/Winnipeg
	CKM4	America/Regina
	CKM6	America/Winnipeg
	CKM8	America/Winnipeg
	CKN5	America/Regina
	CKN8	America/Regina
	CKP2	America/Regina
	CKQ2	America/Regina
	CKQ5	America/Regina
	CKQ6	America/Winnipeg
	CKQ7	America/Winnipeg
	CKQ8	America/Regina
	CKQ9	America/Winnipeg
	CKR3	America/Winnipeg
	CKR4	America/Winnipeg
	CKR7	America/Winnipeg
	CKR9	America/Regina
	CKS3	America/Regina
	CKS6	America/Regina
	CKS7	America/Regina
	CKS8	America/Regina
